,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
area ,employee id,in time(days),out time,total income
71,15,49,14,4613
90,15,17,68,3235
3,15,22,54,2885
64,15,29,87,4908
23,15,34,5,1833
45,15,26,81,2723
88,15,32,8,3107
46,15,45,81,3936
22,15,23,85,3959
15,15,27,93,4389
64,15,20,45,3908
43,15,46,85,3272
76,15,9,26,3420
56,15,24,90,3426
38,15,11,64,3099
23,15,23,13,2974
26,15,39,75,4225
47,15,12,94,2476
8,15,4,14,3465
86,15,28,7,3495
79,15,23,36,1540
37,15,36,27,4936
65,15,19,40,2784
97,15,40,54,4297
26,15,30,1,3299
59,15,19,41,2744
